datetime,average
2015-03-02 16:39:21,262.82
2015-03-02 16:40:22,262.86
2015-03-02 16:41:50,262.79
2015-03-02 16:42:52,262.84
2015-03-02 16:44:20,262.91
2015-03-02 16:45:21,262.75
2015-03-02 16:46:22,262.56
2015-03-02 16:47:51,262.44
2015-03-02 16:48:52,262.46
2015-03-02 16:50:22,262.45
2015-03-02 16:51:52,262.57
2015-03-02 16:53:22,262.38
2015-03-02 16:54:51,262.46
2015-03-02 16:55:52,262.45
2015-03-02 16:57:22,262.59
2015-03-02 16:58:52,262.41
2015-03-02 17:00:22,262.14
2015-03-02 17:01:51,262.37
2015-03-02 17:03:22,262.29
2015-03-02 17:04:50,262.27
2015-03-02 17:05:52,262.33
2015-03-02 17:07:20,262.27
2015-03-02 17:08:50,262.15
2015-03-02 17:09:52,262.18
2015-03-02 17:11:22,262.17
2015-03-02 17:12:52,261.9
2015-03-02 17:14:22,262.15
2015-03-02 17:15:53,262.08
2015-03-02 17:17:21,262.04
2015-03-02 17:18:52,262.1
2015-03-02 17:20:22,262.18
2015-03-02 17:21:51,262.23
2015-03-02 17:23:22,262.16
2015-03-02 17:24:52,262.26
2015-03-02 17:26:23,262.42
2015-03-02 17:27:52,262.47
2015-03-02 17:29:22,262.52
2015-03-02 17:30:51,262.5
2015-03-02 17:31:52,262.61
2015-03-02 17:33:22,262.45
2015-03-02 17:34:51,262.42
2015-03-02 17:35:52,262.49
2015-03-02 17:37:22,262.58
2015-03-02 17:38:52,263.0
2015-03-02 17:40:22,263.12
2015-03-02 17:41:52,263.11
2015-03-02 17:43:22,263.12
2015-03-02 17:44:52,263.19
2015-03-02 17:46:21,263.25
2015-03-02 17:47:51,263.26
2015-03-02 17:48:53,263.3
2015-03-02 17:49:54,263.31
2015-03-02 17:51:24,263.29
2015-03-02 17:52:54,263.6
2015-03-02 17:54:24,263.58
2015-03-02 17:55:53,263.52
2015-03-02 17:57:23,263.65
2015-03-02 17:58:53,263.25
2015-03-02 18:00:23,263.1
2015-03-02 18:01:54,262.94
2015-03-02 18:03:24,262.95
2015-03-02 18:04:53,262.65
2015-03-02 18:06:24,262.81
2015-03-02 18:07:53,262.74
2015-03-02 18:09:22,262.59
2015-03-02 18:10:23,262.9
2015-03-02 18:11:53,262.98
2015-03-02 18:12:54,262.9
2015-03-02 18:14:24,263.05
2015-03-02 18:15:53,263.09
2015-03-02 18:16:54,263.28
2015-03-02 18:18:23,263.15
2015-03-02 18:19:24,263.17
2015-03-02 18:20:55,263.16
2015-03-02 18:22:23,263.14
2015-03-02 18:23:24,262.93
2015-03-02 18:24:25,263.08
2015-03-02 18:25:53,262.93
2015-03-02 18:26:55,262.94
2015-03-02 18:28:25,263.14
2015-03-02 18:29:54,263.27
2015-03-02 18:31:25,263.48
2015-03-02 18:32:54,263.28
2015-03-02 18:34:24,263.35
2015-03-02 18:35:26,263.45
2015-03-02 18:36:55,263.68
2015-03-02 18:38:26,263.61
2015-03-02 18:39:55,263.59
2015-03-02 18:40:56,263.6
2015-03-02 18:42:25,263.52
2015-03-02 18:43:26,263.51
2015-03-02 18:44:56,263.68
2015-03-02 18:46:25,263.75
2015-03-02 18:47:26,263.76
2015-03-02 18:48:54,263.79
2015-03-02 18:49:55,263.72
2015-03-02 18:51:25,263.78
2015-03-02 18:52:54,263.75
2015-03-02 18:53:57,263.67
2015-03-02 18:55:26,263.78
2015-03-02 18:56:56,263.8
2015-03-02 18:57:57,263.83
2015-03-02 18:59:26,263.95
2015-03-02 19:00:56,264.05
2015-03-02 19:02:26,265.01
2015-03-02 19:03:27,265.39
2015-03-02 19:04:28,264.63
2015-03-02 19:05:58,264.96
2015-03-02 19:07:28,265.03
2015-03-02 19:08:58,265.21
2015-03-02 19:10:27,265.47
2015-03-02 19:11:58,265.43
2015-03-02 19:13:27,265.52
2015-03-02 19:14:28,265.64
2015-03-02 19:15:58,266.3
2015-03-02 19:17:28,267.35
2015-03-02 19:18:58,269.49
2015-03-02 19:20:29,269.37
2015-03-02 19:21:59,269.82
2015-03-02 19:23:28,270.62
2015-03-02 19:24:29,271.52
2015-03-02 19:25:57,271.23
2015-03-02 19:26:59,271.73
2015-03-02 19:28:28,270.73
2015-03-02 19:29:57,270.19
2015-03-02 19:30:59,268.91
2015-03-02 19:32:29,269.85
2015-03-02 19:33:59,269.64
2015-03-02 19:35:29,268.79
2015-03-02 19:36:58,269.42
2015-03-02 19:37:59,269.64
2015-03-02 19:39:29,269.76
2015-03-02 19:40:57,269.72
2015-03-02 19:41:59,269.56
2015-03-02 19:43:27,269.67
2015-03-02 19:44:28,269.5
2015-03-02 19:45:29,269.45
2015-03-02 19:46:59,269.7
2015-03-02 19:48:29,269.7
2015-03-02 19:49:58,269.68
2015-03-02 19:51:29,270.24
2015-03-02 19:52:59,269.96
2015-03-02 19:54:29,270.23
2015-03-02 19:55:59,270.25
2015-03-02 19:57:28,270.26
2015-03-02 19:58:58,270.35
2015-03-02 20:00:17,270.23
2015-03-02 20:01:28,270.03
2015-03-02 20:02:29,269.39
2015-03-02 20:03:58,269.34
2015-03-02 20:04:59,269.29
2015-03-02 20:06:28,269.45
2015-03-02 20:07:29,269.69
2015-03-02 20:08:57,269.88
2015-03-02 20:10:28,270.04
2015-03-02 20:11:59,270.23
2015-03-02 20:13:28,270.06
2015-03-02 20:14:58,270.12
2015-03-02 20:15:59,270.29
2015-03-02 20:17:29,270.3
2015-03-02 20:18:58,270.25
2015-03-02 20:19:59,270.48
2015-03-02 20:21:29,270.27
2015-03-02 20:22:59,270.2
2015-03-02 20:24:28,270.32
2015-03-02 20:25:29,270.58
2015-03-02 20:26:59,270.61
2015-03-02 20:28:28,270.43
2015-03-02 20:29:58,270.63
2015-03-02 20:31:00,270.72
2015-03-02 20:32:28,270.91
2015-03-02 20:33:59,270.87
2015-03-02 20:35:19,270.89
2015-03-02 20:36:28,270.32
2015-03-02 20:37:29,270.86
2015-03-02 20:38:58,270.63
2015-03-02 20:39:59,270.54
2015-03-02 20:41:28,270.69
2015-03-02 20:42:49,271.04
2015-03-02 20:43:58,270.74
2015-03-02 20:45:29,270.79
2015-03-02 20:46:50,270.7
2015-03-02 20:47:59,270.77
2015-03-02 20:49:30,270.74
2015-03-02 20:50:59,270.93
2015-03-02 20:52:21,271.05
2015-03-02 20:53:51,271.8
2015-03-02 20:55:21,273.12
2015-03-02 20:56:59,274.34
2015-03-02 20:58:21,272.46
2015-03-02 20:59:29,272.96
2015-03-02 21:00:50,273.17
2015-03-02 21:02:22,273.46
2015-03-02 21:03:52,273.14
2015-03-02 21:05:22,273.15
2015-03-02 21:06:52,273.04
2015-03-02 21:07:53,273.14
2015-03-02 21:09:22,274.18
2015-03-02 21:10:23,274.05
2015-03-02 21:11:53,273.28
2015-03-02 21:13:21,272.66
2015-03-02 21:14:23,272.62
2015-03-02 21:15:52,272.88
2015-03-02 21:17:22,272.85
2015-03-02 21:18:52,273.0
2015-03-02 21:19:53,272.88
2015-03-02 21:21:23,272.93
2015-03-02 21:22:52,272.95
2015-03-02 21:23:53,272.98
2015-03-02 21:25:20,272.79
2015-03-02 21:26:22,272.73
2015-03-02 21:27:23,272.77
2015-03-02 21:28:52,272.97
2015-03-02 21:29:53,273.25
2015-03-02 21:31:21,273.05
2015-03-02 21:32:23,272.97
2015-03-02 21:33:52,273.07
2015-03-02 21:35:23,273.29
2015-03-02 21:36:51,273.45
2015-03-02 21:37:53,273.82
2015-03-02 21:39:23,274.7
2015-03-02 21:40:52,274.57
2015-03-02 21:41:53,274.33
2015-03-02 21:43:22,273.65
2015-03-02 21:44:23,273.68
2015-03-02 21:45:51,273.29
2015-03-02 21:46:53,273.18
2015-03-02 21:48:22,273.27
2015-03-02 21:49:52,273.02
2015-03-02 21:50:53,273.17
2015-03-02 21:52:21,273.13
2015-03-02 21:53:22,273.31
2015-03-02 21:54:52,273.37
2015-03-02 21:55:53,273.4
2015-03-02 21:57:22,273.32
2015-03-02 21:58:23,273.22
2015-03-02 21:59:52,272.8
2015-03-02 22:00:53,272.12
